day,store,sales,date,week_id,price,weekday,wday,month,year,snap_CA,snap_TX,snap_WI
d_84,WI1,19,84,11112,1.48,Friday,7,4,2011,0,0,0
d_85,WI1,35,85,11113,1.48,Saturday,1,4,2011,0,0,0
d_86,WI1,19,86,11113,1.48,Sunday,2,4,2011,0,0,0
d_87,WI1,15,87,11113,1.48,Monday,3,4,2011,0,0,0
d_88,WI1,12,88,11113,1.48,Tuesday,4,4,2011,0,0,0
d_89,WI1,13,89,11113,1.48,Wednesday,5,4,2011,0,0,0
d_90,WI1,10,90,11113,1.48,Thursday,6,4,2011,0,0,0
d_91,WI1,19,91,11113,1.48,Friday,7,4,2011,0,0,0
d_92,WI1,12,92,11114,1.48,Saturday,1,4,2011,0,0,0
d_93,WI1,10,93,11114,1.48,Sunday,2,5,2011,1,1,0
d_94,WI1,21,94,11114,1.48,Monday,3,5,2011,1,0,1
d_95,WI1,18,95,11114,1.48,Tuesday,4,5,2011,1,1,1
d_96,WI1,11,96,11114,1.48,Wednesday,5,5,2011,1,0,0
d_97,WI1,16,97,11114,1.48,Thursday,6,5,2011,1,1,1
d_98,WI1,18,98,11114,1.48,Friday,7,5,2011,1,1,1
d_99,WI1,19,99,11115,1.48,Saturday,1,5,2011,1,1,0
d_100,WI1,28,100,11115,1.48,Sunday,2,5,2011,1,0,1
d_101,WI1,14,101,11115,1.48,Monday,3,5,2011,1,1,1
d_102,WI1,22,102,11115,1.48,Tuesday,4,5,2011,1,0,0
d_103,WI1,13,103,11115,1.48,Wednesday,5,5,2011,0,1,1
d_104,WI1,12,104,11115,1.48,Thursday,6,5,2011,0,1,1
d_105,WI1,18,105,11115,1.48,Friday,7,5,2011,0,1,0
d_106,WI1,19,106,11116,1.48,Saturday,1,5,2011,0,0,1
d_107,WI1,26,107,11116,1.48,Sunday,2,5,2011,0,1,1
d_108,WI1,6,108,11116,1.48,Monday,3,5,2011,0,0,0
d_109,WI1,9,109,11116,1.48,Tuesday,4,5,2011,0,0,0
d_110,WI1,5,110,11116,1.48,Wednesday,5,5,2011,0,0,0
d_111,WI1,15,111,11116,1.48,Thursday,6,5,2011,0,0,0
d_112,WI1,15,112,11116,1.48,Friday,7,5,2011,0,0,0
d_113,WI1,14,113,11117,1.48,Saturday,1,5,2011,0,0,0
d_114,WI1,30,114,11117,1.48,Sunday,2,5,2011,0,0,0
d_115,WI1,7,115,11117,1.48,Monday,3,5,2011,0,0,0
d_116,WI1,8,116,11117,1.48,Tuesday,4,5,2011,0,0,0
d_117,WI1,10,117,11117,1.48,Wednesday,5,5,2011,0,0,0
d_118,WI1,10,118,11117,1.48,Thursday,6,5,2011,0,0,0
d_119,WI1,19,119,11117,1.48,Friday,7,5,2011,0,0,0
d_120,WI1,22,120,11118,1.48,Saturday,1,5,2011,0,0,0
d_121,WI1,9,121,11118,1.48,Sunday,2,5,2011,0,0,0
d_122,WI1,16,122,11118,1.48,Monday,3,5,2011,0,0,0
d_123,WI1,11,123,11118,1.48,Tuesday,4,5,2011,0,0,0
d_124,WI1,15,124,11118,1.48,Wednesday,5,6,2011,1,1,0
d_125,WI1,23,125,11118,1.48,Thursday,6,6,2011,1,0,1
d_126,WI1,13,126,11118,1.48,Friday,7,6,2011,1,1,1
d_127,WI1,20,127,11119,1.48,Saturday,1,6,2011,1,0,0
d_128,WI1,22,128,11119,1.48,Sunday,2,6,2011,1,1,1
d_129,WI1,13,129,11119,1.48,Monday,3,6,2011,1,1,1
d_130,WI1,13,130,11119,1.48,Tuesday,4,6,2011,1,1,0
d_131,WI1,11,131,11119,1.48,Wednesday,5,6,2011,1,0,1
d_132,WI1,15,132,11119,1.48,Thursday,6,6,2011,1,1,1
d_133,WI1,15,133,11119,1.48,Friday,7,6,2011,1,0,0
d_134,WI1,13,134,11120,1.48,Saturday,1,6,2011,0,1,1
d_135,WI1,14,135,11120,1.48,Sunday,2,6,2011,0,1,1
d_136,WI1,7,136,11120,1.48,Monday,3,6,2011,0,1,0
d_137,WI1,17,137,11120,1.48,Tuesday,4,6,2011,0,0,1
d_138,WI1,10,138,11120,1.48,Wednesday,5,6,2011,0,1,1
d_139,WI1,5,139,11120,1.48,Thursday,6,6,2011,0,0,0
d_140,WI1,18,140,11120,1.48,Friday,7,6,2011,0,0,0
d_141,WI1,22,141,11121,1.48,Saturday,1,6,2011,0,0,0
d_142,WI1,11,142,11121,1.48,Sunday,2,6,2011,0,0,0
d_143,WI1,11,143,11121,1.48,Monday,3,6,2011,0,0,0
d_144,WI1,7,144,11121,1.48,Tuesday,4,6,2011,0,0,0
d_145,WI1,10,145,11121,1.48,Wednesday,5,6,2011,0,0,0
d_146,WI1,10,146,11121,1.48,Thursday,6,6,2011,0,0,0
d_147,WI1,12,147,11121,1.48,Friday,7,6,2011,0,0,0
d_148,WI1,23,148,11122,1.48,Saturday,1,6,2011,0,0,0
d_149,WI1,17,149,11122,1.48,Sunday,2,6,2011,0,0,0
d_150,WI1,19,150,11122,1.48,Monday,3,6,2011,0,0,0
d_151,WI1,15,151,11122,1.48,Tuesday,4,6,2011,0,0,0
d_152,WI1,15,152,11122,1.48,Wednesday,5,6,2011,0,0,0
d_153,WI1,11,153,11122,1.48,Thursday,6,6,2011,0,0,0
d_154,WI1,18,154,11122,1.48,Friday,7,7,2011,1,1,0
d_155,WI1,23,155,11123,1.48,Saturday,1,7,2011,1,0,1
d_156,WI1,24,156,11123,1.48,Sunday,2,7,2011,1,1,1
d_157,WI1,18,157,11123,1.48,Monday,3,7,2011,1,0,0
d_158,WI1,14,158,11123,1.48,Tuesday,4,7,2011,1,1,1
d_159,WI1,8,159,11123,1.48,Wednesday,5,7,2011,1,1,1
d_160,WI1,12,160,11123,1.48,Thursday,6,7,2011,1,1,0
d_161,WI1,19,161,11123,1.48,Friday,7,7,2011,1,0,1
d_162,WI1,20,162,11124,1.48,Saturday,1,7,2011,1,1,1
d_163,WI1,32,163,11124,1.48,Sunday,2,7,2011,1,0,0
d_164,WI1,18,164,11124,1.48,Monday,3,7,2011,0,1,1
d_165,WI1,25,165,11124,1.48,Tuesday,4,7,2011,0,1,1
d_166,WI1,9,166,11124,1.48,Wednesday,5,7,2011,0,1,0
d_167,WI1,10,167,11124,1.48,Thursday,6,7,2011,0,0,1
d_168,WI1,12,168,11124,1.48,Friday,7,7,2011,0,1,1
d_169,WI1,21,169,11125,1.48,Saturday,1,7,2011,0,0,0
d_170,WI1,13,170,11125,1.48,Sunday,2,7,2011,0,0,0
d_171,WI1,10,171,11125,1.48,Monday,3,7,2011,0,0,0
d_172,WI1,11,172,11125,1.48,Tuesday,4,7,2011,0,0,0
d_173,WI1,17,173,11125,1.48,Wednesday,5,7,2011,0,0,0
d_174,WI1,17,174,11125,1.48,Thursday,6,7,2011,0,0,0
d_175,WI1,12,175,11125,1.48,Friday,7,7,2011,0,0,0
d_176,WI1,17,176,11126,1.48,Saturday,1,7,2011,0,0,0
d_177,WI1,15,177,11126,1.48,Sunday,2,7,2011,0,0,0
d_178,WI1,13,178,11126,1.48,Monday,3,7,2011,0,0,0
d_179,WI1,8,179,11126,1.48,Tuesday,4,7,2011,0,0,0
d_180,WI1,12,180,11126,1.48,Wednesday,5,7,2011,0,0,0
d_181,WI1,12,181,11126,1.48,Thursday,6,7,2011,0,0,0
d_182,WI1,17,182,11126,1.48,Friday,7,7,2011,0,0,0
d_183,WI1,20,183,11127,1.48,Saturday,1,7,2011,0,0,0
d_184,WI1,17,184,11127,1.48,Sunday,2,7,2011,0,0,0
d_185,WI1,20,185,11127,1.48,Monday,3,8,2011,1,1,0
d_186,WI1,16,186,11127,1.48,Tuesday,4,8,2011,1,0,1
d_187,WI1,15,187,11127,1.48,Wednesday,5,8,2011,1,1,1
d_188,WI1,16,188,11127,1.48,Thursday,6,8,2011,1,0,0
d_189,WI1,10,189,11127,1.48,Friday,7,8,2011,1,1,1
d_190,WI1,28,190,11128,1.48,Saturday,1,8,2011,1,1,1
d_191,WI1,12,191,11128,1.48,Sunday,2,8,2011,1,1,0
d_192,WI1,13,192,11128,1.48,Monday,3,8,2011,1,0,1
d_193,WI1,9,193,11128,1.48,Tuesday,4,8,2011,1,1,1
d_194,WI1,19,194,11128,1.48,Wednesday,5,8,2011,1,0,0
d_195,WI1,14,195,11128,1.48,Thursday,6,8,2011,0,1,1
d_196,WI1,13,196,11128,1.48,Friday,7,8,2011,0,1,1
d_197,WI1,8,197,11129,1.48,Saturday,1,8,2011,0,1,0
d_198,WI1,15,198,11129,1.48,Sunday,2,8,2011,0,0,1
d_199,WI1,8,199,11129,1.48,Monday,3,8,2011,0,1,1
d_200,WI1,24,200,11129,1.48,Tuesday,4,8,2011,0,0,0
d_201,WI1,9,201,11129,1.48,Wednesday,5,8,2011,0,0,0
d_202,WI1,10,202,11129,1.48,Thursday,6,8,2011,0,0,0
d_203,WI1,24,203,11129,1.48,Friday,7,8,2011,0,0,0
d_204,WI1,20,204,11130,1.48,Saturday,1,8,2011,0,0,0
d_205,WI1,17,205,11130,1.48,Sunday,2,8,2011,0,0,0
d_206,WI1,12,206,11130,1.48,Monday,3,8,2011,0,0,0
d_207,WI1,14,207,11130,1.48,Tuesday,4,8,2011,0,0,0
d_208,WI1,18,208,11130,1.48,Wednesday,5,8,2011,0,0,0
d_209,WI1,22,209,11130,1.48,Thursday,6,8,2011,0,0,0
d_210,WI1,16,210,11130,1.48,Friday,7,8,2011,0,0,0
d_211,WI1,23,211,11131,1.48,Saturday,1,8,2011,0,0,0
d_212,WI1,21,212,11131,1.48,Sunday,2,8,2011,0,0,0
d_213,WI1,17,213,11131,1.48,Monday,3,8,2011,0,0,0
d_214,WI1,15,214,11131,1.48,Tuesday,4,8,2011,0,0,0
d_215,WI1,19,215,11131,1.48,Wednesday,5,8,2011,0,0,0
d_216,WI1,11,216,11131,1.48,Thursday,6,9,2011,1,1,0
d_217,WI1,21,217,11131,1.48,Friday,7,9,2011,1,0,1
d_218,WI1,27,218,11132,1.48,Saturday,1,9,2011,1,1,1
d_219,WI1,14,219,11132,1.48,Sunday,2,9,2011,1,0,0
d_220,WI1,21,220,11132,1.48,Monday,3,9,2011,1,1,1
d_221,WI1,14,221,11132,1.48,Tuesday,4,9,2011,1,1,1
d_222,WI1,8,222,11132,1.48,Wednesday,5,9,2011,1,1,0
d_223,WI1,14,223,11132,1.48,Thursday,6,9,2011,1,0,1
d_224,WI1,13,224,11132,1.48,Friday,7,9,2011,1,1,1
d_225,WI1,26,225,11133,1.48,Saturday,1,9,2011,1,0,0
d_226,WI1,22,226,11133,1.48,Sunday,2,9,2011,0,1,1
d_227,WI1,13,227,11133,1.48,Monday,3,9,2011,0,1,1
d_228,WI1,13,228,11133,1.48,Tuesday,4,9,2011,0,1,0
d_229,WI1,10,229,11133,1.48,Wednesday,5,9,2011,0,0,1
d_230,WI1,12,230,11133,1.48,Thursday,6,9,2011,0,1,1
d_231,WI1,22,231,11133,1.48,Friday,7,9,2011,0,0,0
d_232,WI1,21,232,11134,1.48,Saturday,1,9,2011,0,0,0
d_233,WI1,21,233,11134,1.48,Sunday,2,9,2011,0,0,0
d_234,WI1,10,234,11134,1.48,Monday,3,9,2011,0,0,0
d_235,WI1,8,235,11134,1.48,Tuesday,4,9,2011,0,0,0
d_236,WI1,9,236,11134,1.48,Wednesday,5,9,2011,0,0,0
d_237,WI1,13,237,11134,1.48,Thursday,6,9,2011,0,0,0
d_238,WI1,11,238,11134,1.48,Friday,7,9,2011,0,0,0
d_239,WI1,13,239,11135,1.48,Saturday,1,9,2011,0,0,0
d_240,WI1,5,240,11135,1.48,Sunday,2,9,2011,0,0,0
d_241,WI1,8,241,11135,1.48,Monday,3,9,2011,0,0,0
d_242,WI1,3,242,11135,1.48,Tuesday,4,9,2011,0,0,0
d_243,WI1,10,243,11135,1.48,Wednesday,5,9,2011,0,0,0
d_244,WI1,9,244,11135,1.48,Thursday,6,9,2011,0,0,0
d_245,WI1,15,245,11135,1.48,Friday,7,9,2011,0,0,0
d_246,WI1,15,246,11136,1.48,Saturday,1,10,2011,1,1,0
d_247,WI1,17,247,11136,1.48,Sunday,2,10,2011,1,0,1
d_248,WI1,20,248,11136,1.48,Monday,3,10,2011,1,1,1
d_249,WI1,14,249,11136,1.48,Tuesday,4,10,2011,1,0,0
d_250,WI1,12,250,11136,1.48,Wednesday,5,10,2011,1,1,1
d_251,WI1,14,251,11136,1.48,Thursday,6,10,2011,1,1,1
d_252,WI1,26,252,11136,1.48,Friday,7,10,2011,1,1,0
d_253,WI1,22,253,11137,1.48,Saturday,1,10,2011,1,0,1
d_254,WI1,22,254,11137,1.48,Sunday,2,10,2011,1,1,1
d_255,WI1,17,255,11137,1.48,Monday,3,10,2011,1,0,0
d_256,WI1,15,256,11137,1.48,Tuesday,4,10,2011,0,1,1
d_257,WI1,9,257,11137,1.48,Wednesday,5,10,2011,0,1,1
d_258,WI1,15,258,11137,1.48,Thursday,6,10,2011,0,1,0
d_259,WI1,18,259,11137,1.48,Friday,7,10,2011,0,0,1
d_260,WI1,22,260,11138,1.48,Saturday,1,10,2011,0,1,1
d_261,WI1,16,261,11138,1.48,Sunday,2,10,2011,0,0,0
d_262,WI1,9,262,11138,1.48,Monday,3,10,2011,0,0,0
d_263,WI1,21,263,11138,1.48,Tuesday,4,10,2011,0,0,0
d_264,WI1,15,264,11138,1.48,Wednesday,5,10,2011,0,0,0
d_265,WI1,13,265,11138,1.48,Thursday,6,10,2011,0,0,0
d_266,WI1,14,266,11138,1.48,Friday,7,10,2011,0,0,0
d_267,WI1,22,267,11139,1.48,Saturday,1,10,2011,0,0,0
d_268,WI1,14,268,11139,1.48,Sunday,2,10,2011,0,0,0
d_269,WI1,8,269,11139,1.48,Monday,3,10,2011,0,0,0
d_270,WI1,9,270,11139,1.48,Tuesday,4,10,2011,0,0,0
d_271,WI1,12,271,11139,1.48,Wednesday,5,10,2011,0,0,0
d_272,WI1,26,272,11139,1.48,Thursday,6,10,2011,0,0,0
d_273,WI1,31,273,11139,1.48,Friday,7,10,2011,0,0,0
d_274,WI1,33,274,11140,1.48,Saturday,1,10,2011,0,0,0
d_275,WI1,19,275,11140,1.48,Sunday,2,10,2011,0,0,0
d_276,WI1,13,276,11140,1.48,Monday,3,10,2011,0,0,0
d_277,WI1,9,277,11140,1.48,Tuesday,4,11,2011,1,1,0
d_278,WI1,12,278,11140,1.48,Wednesday,5,11,2011,1,0,1
d_279,WI1,21,279,11140,1.48,Thursday,6,11,2011,1,1,1
d_280,WI1,22,280,11140,1.48,Friday,7,11,2011,1,0,0
d_281,WI1,22,281,11141,1.48,Saturday,1,11,2011,1,1,1
d_282,WI1,18,282,11141,1.48,Sunday,2,11,2011,1,1,1
d_283,WI1,12,283,11141,1.48,Monday,3,11,2011,1,1,0
d_284,WI1,14,284,11141,1.48,Tuesday,4,11,2011,1,0,1
d_285,WI1,10,285,11141,1.48,Wednesday,5,11,2011,1,1,1
d_286,WI1,12,286,11141,1.48,Thursday,6,11,2011,1,0,0
d_287,WI1,25,287,11141,1.48,Friday,7,11,2011,0,1,1
d_288,WI1,28,288,11142,1.48,Saturday,1,11,2011,0,1,1
d_289,WI1,18,289,11142,1.48,Sunday,2,11,2011,0,1,0
d_290,WI1,11,290,11142,1.48,Monday,3,11,2011,0,0,1
d_291,WI1,16,291,11142,1.48,Tuesday,4,11,2011,0,1,1
d_292,WI1,15,292,11142,1.48,Wednesday,5,11,2011,0,0,0
d_293,WI1,11,293,11142,1.48,Thursday,6,11,2011,0,0,0
d_294,WI1,21,294,11142,1.48,Friday,7,11,2011,0,0,0
d_295,WI1,22,295,11143,1.48,Saturday,1,11,2011,0,0,0
d_296,WI1,11,296,11143,1.48,Sunday,2,11,2011,0,0,0
d_297,WI1,14,297,11143,1.48,Monday,3,11,2011,0,0,0
d_298,WI1,19,298,11143,1.48,Tuesday,4,11,2011,0,0,0
d_299,WI1,9,299,11143,1.48,Wednesday,5,11,2011,0,0,0
d_300,WI1,30,300,11143,1.48,Thursday,6,11,2011,0,0,0
d_301,WI1,57,301,11143,1.48,Friday,7,11,2011,0,0,0
d_302,WI1,34,302,11144,1.48,Saturday,1,11,2011,0,0,0
d_303,WI1,16,303,11144,1.48,Sunday,2,11,2011,0,0,0
d_304,WI1,15,304,11144,1.48,Monday,3,11,2011,0,0,0
d_305,WI1,14,305,11144,1.48,Tuesday,4,11,2011,0,0,0
d_306,WI1,9,306,11144,1.48,Wednesday,5,11,2011,0,0,0
d_307,WI1,21,307,11144,1.48,Thursday,6,12,2011,1,1,0
d_308,WI1,27,308,11144,1.48,Friday,7,12,2011,1,0,1
d_309,WI1,29,309,11145,1.48,Saturday,1,12,2011,1,1,1
d_310,WI1,11,310,11145,1.48,Sunday,2,12,2011,1,0,0
d_311,WI1,17,311,11145,1.48,Monday,3,12,2011,1,1,1
d_312,WI1,14,312,11145,1.48,Tuesday,4,12,2011,1,1,1
d_313,WI1,26,313,11145,1.48,Wednesday,5,12,2011,1,1,0
d_314,WI1,17,314,11145,1.48,Thursday,6,12,2011,1,0,1
d_315,WI1,21,315,11145,1.48,Friday,7,12,2011,1,1,1
d_316,WI1,34,316,11146,1.48,Saturday,1,12,2011,1,0,0
d_317,WI1,21,317,11146,1.48,Sunday,2,12,2011,0,1,1
d_318,WI1,10,318,11146,1.48,Monday,3,12,2011,0,1,1
d_319,WI1,17,319,11146,1.48,Tuesday,4,12,2011,0,1,0
d_320,WI1,19,320,11146,1.48,Wednesday,5,12,2011,0,0,1
d_321,WI1,13,321,11146,1.48,Thursday,6,12,2011,0,1,1
d_322,WI1,25,322,11146,1.48,Friday,7,12,2011,0,0,0
d_323,WI1,28,323,11147,1.48,Saturday,1,12,2011,0,0,0
d_324,WI1,20,324,11147,1.48,Sunday,2,12,2011,0,0,0
d_325,WI1,21,325,11147,1.48,Monday,3,12,2011,0,0,0
d_326,WI1,16,326,11147,1.48,Tuesday,4,12,2011,0,0,0
d_327,WI1,24,327,11147,1.48,Wednesday,5,12,2011,0,0,0
d_328,WI1,19,328,11147,1.48,Thursday,6,12,2011,0,0,0
d_329,WI1,34,329,11147,1.48,Friday,7,12,2011,0,0,0
d_330,WI1,25,330,11148,1.48,Saturday,1,12,2011,0,0,0
d_331,WI1,0,331,11148,1.48,Sunday,2,12,2011,0,0,0
d_332,WI1,22,332,11148,1.48,Monday,3,12,2011,0,0,0
d_333,WI1,11,333,11148,1.48,Tuesday,4,12,2011,0,0,0
d_334,WI1,12,334,11148,1.48,Wednesday,5,12,2011,0,0,0
d_335,WI1,12,335,11148,1.48,Thursday,6,12,2011,0,0,0
d_336,WI1,20,336,11148,1.48,Friday,7,12,2011,0,0,0
d_337,WI1,13,337,11149,1.48,Saturday,1,12,2011,0,0,0
d_338,WI1,15,338,11149,1.48,Sunday,2,1,2012,1,1,0
d_339,WI1,14,339,11149,1.48,Monday,3,1,2012,1,0,1
d_340,WI1,12,340,11149,1.48,Tuesday,4,1,2012,1,1,1
d_341,WI1,16,341,11149,1.48,Wednesday,5,1,2012,1,0,0
d_342,WI1,15,342,11149,1.48,Thursday,6,1,2012,1,1,1
d_343,WI1,20,343,11149,1.48,Friday,7,1,2012,1,1,1
d_344,WI1,18,344,11150,1.48,Saturday,1,1,2012,1,1,0
d_345,WI1,15,345,11150,1.48,Sunday,2,1,2012,1,0,1
d_346,WI1,9,346,11150,1.48,Monday,3,1,2012,1,1,1
d_347,WI1,13,347,11150,1.48,Tuesday,4,1,2012,1,0,0
d_348,WI1,17,348,11150,1.48,Wednesday,5,1,2012,0,1,1
d_349,WI1,13,349,11150,1.48,Thursday,6,1,2012,0,1,1
d_350,WI1,17,350,11150,1.48,Friday,7,1,2012,0,1,0
d_351,WI1,17,351,11151,1.48,Saturday,1,1,2012,0,0,1
d_352,WI1,12,352,11151,1.48,Sunday,2,1,2012,0,1,1
d_353,WI1,8,353,11151,1.48,Monday,3,1,2012,0,0,0
d_354,WI1,4,354,11151,1.48,Tuesday,4,1,2012,0,0,0
d_355,WI1,10,355,11151,1.48,Wednesday,5,1,2012,0,0,0
d_356,WI1,12,356,11151,1.48,Thursday,6,1,2012,0,0,0
d_357,WI1,11,357,11151,1.48,Friday,7,1,2012,0,0,0
d_358,WI1,19,358,11152,1.48,Saturday,1,1,2012,0,0,0
d_359,WI1,25,359,11152,1.48,Sunday,2,1,2012,0,0,0
d_360,WI1,11,360,11152,1.48,Monday,3,1,2012,0,0,0
d_361,WI1,13,361,11152,1.48,Tuesday,4,1,2012,0,0,0
d_362,WI1,21,362,11152,1.48,Wednesday,5,1,2012,0,0,0
d_363,WI1,9,363,11152,1.48,Thursday,6,1,2012,0,0,0
d_364,WI1,19,364,11152,1.48,Friday,7,1,2012,0,0,0
d_365,WI1,23,365,11201,1.48,Saturday,1,1,2012,0,0,0
d_366,WI1,25,366,11201,1.48,Sunday,2,1,2012,0,0,0
d_367,WI1,9,367,11201,1.48,Monday,3,1,2012,0,0,0
d_368,WI1,15,368,11201,1.48,Tuesday,4,1,2012,0,0,0
d_369,WI1,11,369,11201,1.48,Wednesday,5,2,2012,1,1,0
d_370,WI1,15,370,11201,1.48,Thursday,6,2,2012,1,0,1
d_371,WI1,15,371,11201,1.48,Friday,7,2,2012,1,1,1
d_372,WI1,28,372,11202,1.48,Saturday,1,2,2012,1,0,0
d_373,WI1,15,373,11202,1.48,Sunday,2,2,2012,1,1,1
d_374,WI1,12,374,11202,1.48,Monday,3,2,2012,1,1,1
d_375,WI1,14,375,11202,1.48,Tuesday,4,2,2012,1,1,0
d_376,WI1,11,376,11202,1.48,Wednesday,5,2,2012,1,0,1
d_377,WI1,17,377,11202,1.48,Thursday,6,2,2012,1,1,1
d_378,WI1,18,378,11202,1.48,Friday,7,2,2012,1,0,0
d_379,WI1,13,379,11203,1.48,Saturday,1,2,2012,0,1,1
d_380,WI1,20,380,11203,1.48,Sunday,2,2,2012,0,1,1
d_381,WI1,18,381,11203,1.48,Monday,3,2,2012,0,1,0
d_382,WI1,20,382,11203,1.48,Tuesday,4,2,2012,0,0,1
d_383,WI1,13,383,11203,1.48,Wednesday,5,2,2012,0,1,1
d_384,WI1,24,384,11203,1.48,Thursday,6,2,2012,0,0,0
d_385,WI1,8,385,11203,1.48,Friday,7,2,2012,0,0,0
d_386,WI1,27,386,11204,1.58,Saturday,1,2,2012,0,0,0
d_387,WI1,23,387,11204,1.58,Sunday,2,2,2012,0,0,0
d_388,WI1,14,388,11204,1.58,Monday,3,2,2012,0,0,0
d_389,WI1,13,389,11204,1.58,Tuesday,4,2,2012,0,0,0
d_390,WI1,9,390,11204,1.58,Wednesday,5,2,2012,0,0,0
d_391,WI1,7,391,11204,1.58,Thursday,6,2,2012,0,0,0
d_392,WI1,17,392,11204,1.58,Friday,7,2,2012,0,0,0
d_393,WI1,30,393,11205,1.58,Saturday,1,2,2012,0,0,0
d_394,WI1,20,394,11205,1.58,Sunday,2,2,2012,0,0,0
d_395,WI1,10,395,11205,1.58,Monday,3,2,2012,0,0,0
d_396,WI1,7,396,11205,1.58,Tuesday,4,2,2012,0,0,0
d_397,WI1,4,397,11205,1.58,Wednesday,5,2,2012,0,0,0
d_398,WI1,21,398,11205,1.58,Thursday,6,3,2012,1,1,0
d_399,WI1,25,399,11205,1.58,Friday,7,3,2012,1,0,1
d_400,WI1,21,400,11206,1.58,Saturday,1,3,2012,1,1,1
d_401,WI1,21,401,11206,1.58,Sunday,2,3,2012,1,0,0
d_402,WI1,15,402,11206,1.58,Monday,3,3,2012,1,1,1
d_403,WI1,16,403,11206,1.58,Tuesday,4,3,2012,1,1,1
d_404,WI1,18,404,11206,1.58,Wednesday,5,3,2012,1,1,0
d_405,WI1,19,405,11206,1.58,Thursday,6,3,2012,1,0,1
d_406,WI1,13,406,11206,1.58,Friday,7,3,2012,1,1,1
d_407,WI1,27,407,11207,1.58,Saturday,1,3,2012,1,0,0
d_408,WI1,12,408,11207,1.58,Sunday,2,3,2012,0,1,1
d_409,WI1,20,409,11207,1.58,Monday,3,3,2012,0,1,1
d_410,WI1,27,410,11207,1.58,Tuesday,4,3,2012,0,1,0
d_411,WI1,19,411,11207,1.58,Wednesday,5,3,2012,0,0,1
d_412,WI1,12,412,11207,1.58,Thursday,6,3,2012,0,1,1
d_413,WI1,23,413,11207,1.58,Friday,7,3,2012,0,0,0
d_414,WI1,27,414,11208,1.58,Saturday,1,3,2012,0,0,0
d_415,WI1,36,415,11208,1.58,Sunday,2,3,2012,0,0,0
d_416,WI1,17,416,11208,1.58,Monday,3,3,2012,0,0,0
d_417,WI1,12,417,11208,1.58,Tuesday,4,3,2012,0,0,0
d_418,WI1,9,418,11208,1.58,Wednesday,5,3,2012,0,0,0
d_419,WI1,17,419,11208,1.58,Thursday,6,3,2012,0,0,0
d_420,WI1,18,420,11208,1.58,Friday,7,3,2012,0,0,0
d_421,WI1,33,421,11209,1.58,Saturday,1,3,2012,0,0,0
d_422,WI1,33,422,11209,1.58,Sunday,2,3,2012,0,0,0
d_423,WI1,8,423,11209,1.58,Monday,3,3,2012,0,0,0
d_424,WI1,10,424,11209,1.58,Tuesday,4,3,2012,0,0,0
d_425,WI1,11,425,11209,1.58,Wednesday,5,3,2012,0,0,0
d_426,WI1,10,426,11209,1.58,Thursday,6,3,2012,0,0,0
d_427,WI1,16,427,11209,1.58,Friday,7,3,2012,0,0,0
d_428,WI1,23,428,11210,1.58,Saturday,1,3,2012,0,0,0
d_429,WI1,37,429,11210,1.58,Sunday,2,4,2012,1,1,0
d_430,WI1,14,430,11210,1.58,Monday,3,4,2012,1,0,1
d_431,WI1,20,431,11210,1.58,Tuesday,4,4,2012,1,1,1
d_432,WI1,20,432,11210,1.58,Wednesday,5,4,2012,1,0,0
d_433,WI1,15,433,11210,1.58,Thursday,6,4,2012,1,1,1
d_434,WI1,20,434,11210,1.58,Friday,7,4,2012,1,1,1
d_435,WI1,27,435,11211,1.58,Saturday,1,4,2012,1,1,0
d_436,WI1,26,436,11211,1.58,Sunday,2,4,2012,1,0,1
d_437,WI1,11,437,11211,1.58,Monday,3,4,2012,1,1,1
d_438,WI1,7,438,11211,1.58,Tuesday,4,4,2012,1,0,0
d_439,WI1,15,439,11211,1.58,Wednesday,5,4,2012,0,1,1
d_440,WI1,19,440,11211,1.58,Thursday,6,4,2012,0,1,1
d_441,WI1,21,441,11211,1.58,Friday,7,4,2012,0,1,0
d_442,WI1,33,442,11212,1.58,Saturday,1,4,2012,0,0,1
d_443,WI1,27,443,11212,1.58,Sunday,2,4,2012,0,1,1
d_444,WI1,12,444,11212,1.58,Monday,3,4,2012,0,0,0
d_445,WI1,11,445,11212,1.58,Tuesday,4,4,2012,0,0,0
d_446,WI1,9,446,11212,1.58,Wednesday,5,4,2012,0,0,0
d_447,WI1,12,447,11212,1.58,Thursday,6,4,2012,0,0,0
d_448,WI1,15,448,11212,1.58,Friday,7,4,2012,0,0,0
d_449,WI1,28,449,11213,1.58,Saturday,1,4,2012,0,0,0
d_450,WI1,19,450,11213,1.58,Sunday,2,4,2012,0,0,0
d_451,WI1,16,451,11213,1.58,Monday,3,4,2012,0,0,0
d_452,WI1,10,452,11213,1.58,Tuesday,4,4,2012,0,0,0
d_453,WI1,12,453,11213,1.58,Wednesday,5,4,2012,0,0,0
d_454,WI1,17,454,11213,1.58,Thursday,6,4,2012,0,0,0
d_455,WI1,19,455,11213,1.58,Friday,7,4,2012,0,0,0
d_456,WI1,16,456,11214,1.58,Saturday,1,4,2012,0,0,0
d_457,WI1,26,457,11214,1.58,Sunday,2,4,2012,0,0,0
d_458,WI1,16,458,11214,1.58,Monday,3,4,2012,0,0,0
d_459,WI1,19,459,11214,1.58,Tuesday,4,5,2012,1,1,0
d_460,WI1,17,460,11214,1.58,Wednesday,5,5,2012,1,0,1
